state,district,month,enrol_0_17,demo_0_17,enrol_total,cis,root_cause
Andhra Pradesh,Guntur,2025-05,0.0,1635.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Guntur,2025-06,0.0,2318.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Guntur,2025-07,0.0,811.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Gurdaspur,2025-03,0.0,678.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Gurdaspur,2025-06,0.0,306.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Gurgaon,2025-03,0.0,2270.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Gurgaon,2025-06,0.0,605.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Gurgaon,2025-07,0.0,2382.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Hooghly,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-11,0.0,2.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Howrah,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Hailakandi,2025-03,0.0,211.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Assam,Hailakandi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Hailakandi,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Hamirpur,2025-03,0.0,103.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hamirpur,2025-03,0.0,514.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Himachal Pradesh,Hamirpur,2025-04,0.0,28.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hamirpur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Hamirpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hamirpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Hamirpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hamirpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Himachal Pradesh,Hamirpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hamirpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Hanumakonda,2025-03,0.0,377.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Hanumakonda,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Hanumakonda,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Hanumakonda,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Hanumakonda,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Hanumangarh,2025-03,0.0,1862.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Hanumangarh,2025-04,0.0,738.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Hanumangarh,2025-05,0.0,46.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Hanumangarh,2025-06,0.0,398.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Haora,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Haora,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Haora,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Haora,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Haora,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hapur,2025-03,0.0,685.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hapur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Harda,2025-03,0.0,400.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Harda,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Harda,2025-05,0.0,326.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Harda,2025-06,0.0,88.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Harda,2025-07,0.0,230.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Harda,2025-03,0.0,74.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Harda,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Harda,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Harda,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Harda,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hardoi,2025-03,0.0,2141.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hardoi,2025-04,0.0,360.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hardoi,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Haridwar,2025-04,0.0,296.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttarakhand,Haridwar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttarakhand,Haridwar,2025-06,0.0,353.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hasan,2025-03,0.0,25.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hasan,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Hasan,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Hasan,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Hasan,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Hassan,2025-03,0.0,1467.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hassan,2025-04,0.0,228.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hassan,2025-05,0.0,631.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hassan,2025-06,0.0,529.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Hassan,2025-07,0.0,604.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hathras,2025-03,0.0,1280.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Hathras,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Hathras,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Haveri,2025-03,0.0,6278.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-04,0.0,437.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-05,0.0,792.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-06,0.0,2012.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-07,0.0,1080.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-03,0.0,88.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Karnataka,Haveri,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Haveri,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Haveri,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Karnataka,Haveri,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hawrah,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hawrah,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribag,2025-03,0.0,44.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Hazaribag,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribag,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribag,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribag,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribagh,2025-03,0.0,1426.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Hazaribagh,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribagh,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Hazaribagh,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Hingoli,2025-03,0.0,390.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Hingoli,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Hingoli,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Hingoli,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Haryana,Hisar,2025-03,0.0,1003.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Hisar,2025-04,0.0,664.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Hisar,2025-05,0.0,591.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Hisar,2025-07,0.0,1093.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Mizoram,Hnahthial,2025-10,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Mizoram,Hnahthial,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Assam,Hojai,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghiy,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghiy,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghiy,2025-12,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Hooghly,2025-03,0.0,1658.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Hooghly,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Hoshangabad,2025-03,0.0,359.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Hoshangabad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Hoshangabad,2025-05,0.0,234.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Hoshangabad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Hoshiarpur,2025-03,0.0,614.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Howrah,2025-03,0.0,1183.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Howrah,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-10,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
West Bengal,Howrah,2025-12,0.0,2.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Howrah,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Hyderabad,2025-03,0.0,695.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Hyderabad,2025-03,0.0,5726.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Andhra Pradesh,Hyderabad,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Hyderabad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Hyderabad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Andhra Pradesh,Hyderabad,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Balanagar,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Idukki,2025-03,0.0,129.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Kerala,Idukki,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Idukki,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Idukki,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Kerala,Idukki,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal East,2025-03,0.0,353.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Imphal East,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal East,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal East,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal East,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal West,2025-03,0.0,694.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Manipur,Imphal West,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal West,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Manipur,Imphal West,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Indore,2025-03,0.0,3265.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jajpur,2025-03,0.0,1028.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jajpur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Jabalpur,2025-03,0.0,1578.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Jabalpur,2025-05,0.0,1437.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Madhya Pradesh,Jabalpur,2025-06,0.0,308.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jagatsinghapur,2025-03,0.0,705.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jagatsinghapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghapur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghapur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghapur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghpur,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghpur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jagatsinghpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jagitial,2025-03,0.0,585.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Jagitial,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jagitial,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jagitial,2025-06,0.0,43.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Jagitial,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Meghalaya,Jaintia Hills,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Meghalaya,Jaintia Hills,2025-11,0.0,1.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Meghalaya,Jaintia Hills,2025-12,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jaipur,2025-03,0.0,5725.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jaipur,2025-06,0.0,1118.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jaisalmer,2025-03,0.0,365.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jaisalmer,2025-04,0.0,216.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jaisalmer,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jaisalmer,2025-07,0.0,464.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jajapur,2025-03,0.0,923.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Odisha,Jajapur,2025-03,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-09,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajapur,2025-11,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Odisha,Jajpur,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Jalandhar,2025-03,0.0,815.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Punjab,Jalandhar,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Jalandhar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Jalandhar,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Punjab,Jalandhar,2025-07,0.0,268.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Jalaun,2025-03,0.0,736.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Jalaun,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Jalaun,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Jalgaon,2025-03,0.0,1160.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Jalgaon,2025-06,0.0,246.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Jalna,2025-03,0.0,927.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Maharashtra,Jalna,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Jalna,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Jalna,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Maharashtra,Jalna,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jalor,2025-03,0.0,1707.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jalor,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jalor,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jalor,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Rajasthan,Jalore,2025-10,0.0,2.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
West Bengal,Jalpaiguri,2025-03,0.0,883.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Jammu,2025-03,0.0,858.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Jammu,2025-04,0.0,154.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Jammu,2025-06,0.0,22.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jammu and Kashmir,Jammu,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Gujarat,Jamnagar,2025-03,0.0,1436.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Gujarat,Jamnagar,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Jamtara,2025-03,0.0,318.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Jharkhand,Jamtara,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Jamtara,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Jamtara,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Jharkhand,Jamtara,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Jamui,2025-03,0.0,1393.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Jamui,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jangaon,2025-03,0.0,26.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Jangoan,2025-03,0.0,191.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Jangoan,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jangoan,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jangoan,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jangoan,2025-07,0.0,102.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Janjgir-champa,2025-03,0.0,1438.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Janjgir-champa,2025-04,0.0,280.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Janjgir-champa,2025-05,0.0,119.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Janjgir-champa,2025-06,0.0,689.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Janjgir-champa,2025-07,0.0,736.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Jashpur,2025-03,0.0,1352.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Jashpur,2025-04,0.0,160.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Jashpur,2025-05,0.0,554.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Jashpur,2025-06,0.0,1072.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Chhattisgarh,Jashpur,2025-07,0.0,544.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Uttar Pradesh,Jaunpur,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Uttar Pradesh,Jaunpur,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jayashankar Bhupalpally,2025-03,0.0,369.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Telangana,Jayashankar Bhupalpally,2025-04,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jayashankar Bhupalpally,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jayashankar Bhupalpally,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Telangana,Jayashankar Bhupalpally,2025-07,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Jehanabad,2025-03,0.0,988.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Bihar,Jehanabad,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Bihar,Jehanabad,2025-06,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Madhya Pradesh,Jhabua,2025-03,0.0,870.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Jhajjar,2025-03,0.0,808.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Jhajjar,2025-04,0.0,469.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Jhajjar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
Haryana,Jhajjar,2025-06,0.0,321.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Haryana,Jhajjar,2025-07,0.0,539.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jhalawar,2025-03,0.0,1904.0,0.0,0.0,Child Enrollment Crisis (Real Issue)
Rajasthan,Jhalawar,2025-05,0.0,0.0,0.0,0.0,No Data (Sparse Coverage)
