district,cis_mean,adult_child_ratio,enrol_mean,enrol_std,enrol_total_sum,child_enrol_mean,adult_enrol_mean,momentum,coverage_gap,update_lag,num_pincodes,enrol_per_day,state,enrol_volatility,cost_burden_index,service_efficiency,compliance_rate,roi_potential,crisis_flag,cluster,persona_name,priority,strategy,pca_1,pca_2
Churachandpur,0.5515555555555556,2.0514444444444444,515.3333333333334,486.16792366424175,4638.0,503.3333333333333,12.0,0.15622222222222223,0.8888888888888888,873.2845555555555,4.333333333333333,10.481465253333333,Manipur,0.94157764428194,1.0,0.2029325315262988,-872.2845555555555,0.03350091011528127,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.32079676591974327,0.4169829751162359
Churu,0.5082222222222222,4.407666666666667,1420.0,1311.4252742722324,12780.0,1402.2222222222222,17.77777777777778,0.3927777777777778,0.15999999999999998,6137.617555555556,12.11111111111111,6.377807362222223,Rajasthan,0.9228890037102269,1.0,0.12348126548348931,-6136.617555555556,0.09231169281442317,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.07761384621567059,1.112236904168071
Coimbatore,0.2401111111111111,5.7988888888888885,998.4444444444445,1249.4861054760784,8986.0,993.6666666666666,4.777777777777778,0.27177777777777773,1.4443333333333332,16085.126777777778,49.22222222222222,0.3503260186666667,Tamil Nadu,1.2501806502817905,1.0,0.006782691552113585,-16084.126777777778,0.06490711045621335,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.2762383279337395,1.0475097156332227
Cooch Behar,0.43444444444444447,5.774333333333334,1192.0,1201.9295944438675,10728.0,1164.6666666666667,27.333333333333332,0.13555555555555554,0.6930000000000001,4351.9745555555555,18.77777777777778,2.4600648611111113,West Bengal,1.0074849911516073,1.0,0.047629522964397125,-4350.9745555555555,0.07748981537661437,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.23060789547901528,0.8070043108472013
Coochbehar,0.9860000000000001,0.253,1470.0,2412.037520437856,4410.0,1409.0,61.0,0.0,-0.8823333333333333,0.0,3.3333333333333335,7.422499999999999,West Bengal,1.6397263905083999,0.10398358343050394,0.14370764762826718,1.0,0.543570312817989,0,1,🟢 High Performance,4.0,Maintain + share best practices,-3.2817656267784727,1.8542180428253
Cuddalore,0.23374999999999999,2.475416666666667,719.1666666666666,1127.4525455309604,8630.0,715.5,3.6666666666666665,0.07758333333333334,0.21125000000000002,8121.3893333333335,22.75,0.4076432641666667,Tamil Nadu,1.565543918811794,1.0,0.007892415569538562,-8120.3893333333335,0.04675175522232816,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.1728320679162585,-0.39588875961649256
Cuddapah,0.19111111111111112,5.2956666666666665,659.3333333333334,800.0757776610913,5934.0,659.1111111111111,0.2222222222222222,0.29977777777777775,0.5522222222222222,14800.411444444446,35.111111111111114,0.030592463777777777,Andhra Pradesh,1.211624095397917,1.0,0.0005923032677207701,-14799.411444444446,0.0428620958654763,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.6446190894302106,0.21784542529676967
Cuttack,0.28894444444444445,2.2395,300.1111111111111,584.3894641004695,5402.0,299.27777777777777,0.8333333333333334,0.12027777777777778,2.5733333333333333,6156.3485,20.166666666666668,0.024106251111111112,Odisha,1.9407768180458398,1.0,0.0004667231580079596,-6155.3485,0.019509693450059228,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.5919991553162274,0.005797577750016101
Dadra & Nagar Haveli,0.26616666666666666,2.5821666666666663,4.166666666666667,4.490731195102493,25.0,4.166666666666667,0.0,0.19699999999999998,-0.22233333333333336,59.243500000000004,0.6666666666666666,0.020952381166666662,Dadra and Nagar Haveli and Daman and Diu,0.8691737796972566,1.0,0.0004056608163923846,-58.243500000000004,0.00027086764323480976,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.7353724818452277,-1.1544809127906603
Dadra And Nagar Haveli,0.997,0.0415,358.0,154.14927829866735,716.0,344.5,13.5,0.0,0.0,0.0,1.0,11.68,Dadra and Nagar Haveli and Daman and Diu,0.42938517631940765,0.026963110579164458,0.22613746369796708,1.0,0.5097913926171527,0,1,🟢 High Performance,4.0,Maintain + share best practices,-4.482893417428269,2.1328295625136446
Dadra and Nagar Haveli,0.15883333333333333,2.922055555555555,46.22222222222222,92.10387713341137,832.0,45.55555555555556,0.6666666666666666,0.12883333333333333,0.2593888888888889,1108.9895555555556,1.4444444444444444,0.04414871477777778,Dadra and Nagar Haveli and Daman and Diu,1.9504350451781232,1.0,0.0008547669850489406,-1107.9895555555556,0.003004825055618156,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.0034709040353396,-1.7889998017589641
Dahod,0.5188888888888888,1.774888888888889,1167.6666666666667,1052.844599169317,10509.0,1025.7777777777778,141.88888888888889,0.06477777777777777,-0.28111111111111114,7036.264777777778,9.0,1.6274597555555554,Gujarat,0.9008938384221195,1.0,0.03150938539313757,-7035.264777777778,0.07590794834012309,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.3147046371722663,0.8044388617248034
Dakshin Bastar Dantewada,0.2288888888888889,1.1175555555555556,136.0,217.05241302505715,1224.0,133.33333333333334,2.6666666666666665,0.4444444444444444,0.03711111111111112,1892.8763333333332,3.5555555555555554,0.05607049055555555,Chhattisgarh,1.5843241826646508,1.0,0.0010855854899429922,-1891.8763333333332,0.00884111987518419,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.45002328461313656,-1.3629843227334686
Dakshin Dinajpur,0.33266666666666667,7.687555555555556,725.1111111111111,970.739852437877,6526.0,714.1111111111111,11.0,0.25366666666666665,0.0,4678.331444444444,11.0,0.9248425888888888,West Bengal,1.3369026276879714,1.0,0.017905955254383134,-4677.331444444444,0.047138193060009825,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.33250380810576496,-0.30876561871586744
Dakshina Kannada,0.25022222222222223,3.3224444444444448,722.7777777777778,868.7361189938199,6505.0,714.0,8.777777777777779,0.30966666666666665,2.310111111111111,7501.224666666666,41.888888888888886,0.03122515111111111,Karnataka,1.2002801766878075,1.0,0.0006045527804668172,-7500.224666666666,0.04698650717979833,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.8580042906985093,0.7157297307771948
Daman,0.13814814814814816,4.360518518518519,4.814814814814815,7.761032034054377,130.0,4.481481481481482,0.3333333333333333,0.13633333333333333,0.2037037037037037,187.84603703703704,0.8888888888888888,0.018047839481481483,Dadra and Nagar Haveli and Daman and Diu,1.3346997765571222,1.0,0.0003494257402029329,-186.84603703703704,0.00031300260996022463,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.2265919507004465,-1.5618347791544325
Damoh,0.3072222222222222,4.832111111111112,674.0,860.6294208310567,6066.0,668.7777777777778,5.222222222222222,0.2777777777777778,0.011111111111111108,15202.45411111111,5.555555555555555,0.11758938444444444,Madhya Pradesh,1.2750065493793432,1.0,0.002276657975691083,-15201.45411111111,0.043815549969662825,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.2767755992566616,0.25980963251420214
Dang,0.9975,0.22899999999999998,436.0,101.82337649086284,872.0,355.0,81.0,0.0,-0.882,0.0,2.0,7.130000000000001,Gujarat,0.23300543819419414,0.014980326291651627,0.13804453049370766,1.0,0.5208534270422647,0,1,🟢 High Performance,4.0,Maintain + share best practices,-5.214190999291193,1.9679341595579658
Dantewada,0.23033333333333333,0.765,78.88888888888889,140.6604461499789,710.0,78.88888888888889,0.0,0.4444444444444444,-0.16677777777777777,1303.9565555555555,3.0,0.046764963333333326,Chhattisgarh,1.7607009949232408,1.0,0.0009054203936753791,-1302.9565555555555,0.0051284273785790644,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.4682721682827191,-1.6402640986123622
Darbhanga,0.3838888888888889,4.301111111111111,1751.6666666666667,2084.0982462446436,15765.0,1743.7777777777778,7.888888888888889,0.3894444444444444,1.087111111111111,16636.890666666666,19.0,1.7521696833333333,Bihar,1.1891013196527065,1.0,0.03392390480800258,-16635.890666666666,0.11387275721591403,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.9415021250046447,1.9510546366273898
Darjeeling,0.7198888888888889,5.216222222222222,813.2222222222222,444.8535651699831,7319.0,727.3333333333334,85.88888888888889,0.2516666666666667,1.2286666666666666,1721.4653333333333,28.333333333333332,1.8714508938888887,West Bengal,0.5463539965242696,1.0,0.03623331837151769,-1720.4653333333333,0.05286614082228193,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.7071783808085903,1.5077882532379179
Darjiling,0.393,5.699222222222222,80.66666666666667,116.65869020351634,726.0,80.44444444444444,0.2222222222222222,0.24722222222222223,-0.37233333333333335,166.93488888888888,6.666666666666667,0.02899842688888889,West Bengal,1.4284737575940776,1.0,0.0005614409852640638,-165.93488888888888,0.005243997573025917,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.36718868981568015,-1.2022527797125673
Darrang,0.7343333333333333,2.5245555555555557,843.8888888888889,669.0339013167502,7595.0,700.4444444444445,143.44444444444446,0.3068888888888889,-0.0002222222222222101,905.936,7.777777777777778,3.773410175555555,Assam,0.7918602198646438,1.0,0.07305731220823922,-904.936,0.05485972667649014,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.2143327989439323,0.8509667825493782
Datia,0.45155555555555554,2.7554444444444446,649.2222222222222,703.1846801832676,5843.0,644.4444444444445,4.777777777777778,0.31722222222222224,-0.2777777777777778,3536.414888888889,4.222222222222222,4.239258296666666,Madhya Pradesh,1.081452857424711,1.0,0.08207663691513391,-3535.414888888889,0.04220479038455982,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.4024576923857872,-0.11855491316743502
Dausa,0.2672222222222222,3.7241111111111107,681.4444444444445,915.4103056978208,6133.0,676.0,5.444444444444445,0.2671111111111111,0.20111111111111113,9175.234666666665,12.11111111111111,0.059379337777777784,Rajasthan,1.3413697087724499,1.0,0.0011496483596859204,-9174.234666666665,0.044299500158909016,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9596521643196335,-0.14961772886308355
Davanagere,0.3465555555555555,2.537333333333333,53.666666666666664,67.6904720030818,483.0,53.666666666666664,0.0,0.28844444444444445,-0.12866666666666665,337.8932222222222,12.88888888888889,0.017495520333333334,Karnataka,1.238240341519789,1.0,0.00033873224265892226,-336.8932222222222,0.0034887752448643497,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.3605684561756658,-1.1017588567975267
Davangere,0.28288888888888886,3.4684444444444447,534.7777777777778,671.5673417047947,4813.0,529.7777777777778,5.0,0.34455555555555556,0.4971111111111111,8274.822,18.333333333333332,0.04365991688888889,Karnataka,1.2534438148782976,1.0,0.0008453033279552545,-8273.822,0.03476495911704372,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9009728294567455,-0.11321446990370246
Debagarh,0.3493076923076923,1.7530000000000001,67.92307692307692,115.40036217336403,883.0,67.53846153846153,0.38461538461538464,0.15592307692307694,-0.5775384615384616,927.136076923077,2.230769230769231,0.040549252,Odisha,1.6743356118903263,1.0,0.0007850774830590513,-926.136076923077,0.004415559304178529,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.07337957146193101,-1.5109765840684894
Deeg,0.309375,6.38075,8.625,12.094124901904111,69.0,7.125,1.5,0.125,-0.546875,65.7345,3.0,0.03174019625,Rajasthan,1.2565324573406869,1.0,0.0006145246127783156,-64.7345,0.0005606960214960562,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5492060774647115,-1.429612950281083
Dehradun,0.5323333333333333,4.865888888888889,1053.888888888889,682.02262507274,9485.0,1039.0,14.88888888888889,0.3446666666666667,1.0085555555555556,39.72477777777778,17.333333333333332,12.357251515555555,Uttarakhand,0.6465350353543985,1.0,0.23924978732924598,-38.72477777777778,0.06851145589552454,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.5603585183790591,1.0200169499249794
Deoghar,0.4291111111111111,4.525444444444444,924.8888888888889,981.582452528116,8324.0,910.7777777777778,14.11111111111111,0.08277777777777778,0.6527777777777778,2507.587555555556,7.444444444444445,2.993840618888889,Jharkhand,1.0601514547885569,1.0,0.057964000365709374,-2506.587555555556,0.06012539366097484,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.06890226385307407,0.4056177404972841
Deoria,0.428,3.061777777777778,1139.6666666666667,1233.6594951606378,10257.0,1127.0,12.666666666666666,0.37855555555555553,0.492,7967.801777777778,13.0,3.0685049833333333,Uttar Pradesh,1.081524981146088,1.0,0.05940958341400452,-7966.801777777778,0.07408771777758517,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5386510598173853,0.8321993270661351
Devbhumi Dwarka,0.6255555555555555,2.064888888888889,276.6666666666667,210.9425277178597,2490.0,251.88888888888889,24.77777777777778,0.22911111111111115,-0.26811111111111113,911.1218888888889,8.444444444444445,1.6372194711111112,Gujarat,0.7596969785757252,1.0,0.03169834406797892,-910.1218888888889,0.01798561151079137,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.3099155557152875,0.0197449295540884
Dewas,0.5228888888888888,3.047333333333333,1160.2222222222222,1043.1412629382678,10442.0,1150.111111111111,10.11111111111111,0.37266666666666665,0.1888888888888889,4645.453777777778,7.333333333333333,7.276580494444444,Madhya Pradesh,0.8983132108357488,1.0,0.14088248779176077,-4644.453777777778,0.07542399815087689,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.2832672163696065,0.8625650590895722
Dhalai,0.3116111111111111,4.042277777777778,80.66666666666667,142.41075636837186,1452.0,78.66666666666667,2.0,0.28094444444444444,-0.18266666666666664,1438.4725555555556,3.111111111111111,0.18698070466666666,Tripura,1.7438051800208798,1.0,0.003620149170700226,-1437.4725555555556,0.005243997573025917,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.33077221115281163,-1.4367168014094633
Dhamtari,0.24055555555555555,8.585777777777777,218.66666666666666,273.7402966316797,1968.0,218.33333333333334,0.3333333333333333,0.28655555555555556,0.5925555555555556,7909.181111111112,5.555555555555555,0.059670232222222216,Chhattisgarh,1.2461622001442172,1.0,0.0011552803915241476,-7908.181111111112,0.014215133916962816,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.9347438950959885,-0.4602658992608898
Dhanbad,0.4107777777777778,5.332,1225.6666666666667,1335.3800020967815,11031.0,1215.4444444444443,10.222222222222221,0.3665555555555555,3.3055555555555554,15345.17911111111,23.0,1.9003363844444445,Jharkhand,1.0886250017093326,1.0,0.03679257278692052,-15344.17911111111,0.07967842593395164,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,2.8412969513589146,2.4758975916780495
Dhar,0.4554444444444445,3.395777777777778,1412.4444444444443,1112.0937585373715,12712.0,1365.2222222222222,47.22222222222222,0.3705555555555555,0.5333333333333333,7710.172555555556,9.444444444444445,7.038047998888889,Madhya Pradesh,0.7867969363128956,1.0,0.13626424005593202,-7709.172555555556,0.09182051948802404,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.20385712477062534,1.3181350098761597
Dharashiv,0.177,4.323444444444444,16.0,19.525624189766635,144.0,13.0,3.0,0.28833333333333333,-0.5394444444444444,59.635777777777776,6.444444444444445,0.015692241555555556,Maharashtra,1.1485661288098021,1.0,0.0003038188103689362,-58.635777777777776,0.0010401317500216695,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-0.4654657567772046,-1.661683444328824
Dharmapuri,0.20911111111111114,2.1997777777777774,637.6666666666666,798.1238938911678,5739.0,632.3333333333334,5.333333333333333,0.28544444444444445,-0.15544444444444444,7644.321666666667,15.11111111111111,0.05112457555555556,Tamil Nadu,1.2496720676792816,1.0,0.000989827213079488,-7643.321666666667,0.04145358412065528,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,0.5979861833151453,-0.5051662936232476
Dharwad,0.2544444444444445,2.6133333333333333,567.0,702.6190290619803,5103.0,564.8888888888889,2.111111111111111,0.2836666666666667,0.4092222222222222,9876.098333333333,17.22222222222222,0.04374310455555555,Karnataka,1.2370053328555992,1.0,0.0008469139313757125,-9875.098333333333,0.03685966889139291,1,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,1.028987965238531,-0.08283153715712306
Dhaulpur,0.7022,2.759,27.8,23.381616710569865,139.0,27.8,0.0,0.0688,-0.625,25.3204,4.2,0.0461501504,Rajasthan,0.8118616913392314,1.0,0.0008935169486931268,-24.3204,0.0018072289156626507,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.6816179056919354,-0.2490980333895346
Dhemaji,0.735,3.052777777777778,766.7777777777778,710.5518590816889,6901.0,634.4444444444445,132.33333333333334,0.2761111111111111,-0.07055555555555555,17.290333333333333,7.777777777777778,3.1520216255555558,Assam,0.9254655183408393,1.0,0.061026556157900404,-16.290333333333333,0.04984686949235793,0,0,🟡 Moderate Risk,3.0,Targeted school drives + awareness campaigns,-1.19826532375609,0.6196401045455713
