state,district,month,enrol_0_17,enrol_18_plus,enrol_total,enrol_total_per_day,enrol_pincodes,enrol_valid_pins,demo_0_17,demo_18_plus,demo_total,demo_total_per_day,demo_pincodes,bio_0_17,bio_18_plus,bio_total,bio_total_per_day,bio_pincodes,date,update_lag_index,demo_volatility,cis,bio_share,enrol_0_17_lag_5y,mbu_lag,enrol_momentum,service_pressure,adult_child_ratio,bio_quality_score,spatial_coverage,coverage_gap,update_velocity,cluster,district_cluster,anomaly_score,is_anomaly,state_raw,district_raw,inclusion_score,child_enrollment_rate,adult_enrollment_rate,age_gap,age_equity_category,cis_quartile,vulnerability_score,vulnerability_level,baseline_child,baseline_adult,baseline_total,momentum,risk_score,priority_rank,risk_category
Rajasthan,Ganganagar,2025-12,1573.0,5.0,1578.0,0.1993307,31.0,254.0,1155.0,9702.0,10857.0,0.47493893,30.0,7251.0,7433.0,14684.0,0.7046875,31.0,2025-12-01,16.175,3390.0098,0.576,0.575,1573.0,4.607,-0.22,274.63,3.557,9.3,31.0,1.0,1.18,2,2,0.146510705846164,0,Rajasthan,Ganganagar,0.0,0.5764016123122023,0.0005150391429748661,-0.5758865731692274,Child-Favored,Q4 (Best),21.712407602956706,Low,606.8888888888889,4.666666666666667,611.5555555555555,0.3088888888888889,100.0,297,🔴 CRITICAL
Gujarat,Gandhinagar,2025-12,735.0,123.0,858.0,0.11891305,37.0,230.0,966.0,9262.0,10228.0,0.29940856,51.0,3190.0,4299.0,7489.0,0.28959185,44.0,2025-12-01,20.625,3778.1921,0.432,0.423,735.0,4.334,-0.267,133.21,5.514,8.718,44.0,1.647,0.59,0,0,0.1806696320883237,0,Gujarat,Gandhinagar,0.0,0.4318448883666275,0.013104623907948008,-0.41874026445867946,Child-Favored,Q2 (Low),29.053379091869065,Moderate,545.7777777777778,82.0,627.7777777777778,0.3101111111111111,100.0,298,🔴 CRITICAL
Jammu and Kashmir,Ganderbal,2025-12,176.0,2.0,178.0,0.14589743,5.0,39.0,296.0,1645.0,1941.0,0.4537681,5.0,2068.0,657.0,2725.0,0.73275,5.0,2025-12-01,26.067,672.1237,0.372,0.584,176.0,11.684,-0.348,291.62,3.482,15.223,5.0,0.0,1.19,0,0,0.1869075334698095,0,Jammu and Kashmir,Ganderbal,0.0,0.37209302325581395,0.0012135922330097086,-0.37087943102280424,Child-Favored,Q2 (Low),52.225776135163684,High,92.44444444444444,1.2222222222222223,93.66666666666667,0.2946666666666667,100.0,299,🔴 CRITICAL
Odisha,Gajapati,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.042,2.0,0.0,3.0,3.0,0.03,1.0,2025-12-01,10.0,1831.0818,0.0,0.273,0.0,0.0,0.0,2.5,7.0,3.0,1.0,-0.2,0.07,3,3,0.2088982111084882,0,odisha,Gajapati,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),74.31678986272439,High,116.70588235294117,1.0588235294117647,117.76470588235294,0.029529411764705887,100.0,300,🔴 CRITICAL
Odisha,Gajapati,2025-12,1.0,0.0,1.0,0.03,1.0,1.0,0.0,22.0,22.0,0.033,6.0,2.0,14.0,16.0,0.032,8.0,2025-12-01,19.0,1831.9545,0.5,0.41,1.0,1.0,-0.75,2.38,11.0,8.0,5.0,0.2,0.06,3,3,0.2022374168950694,0,Orissa,Gajapati,0.0,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),41.60190073917635,Moderate,116.70588235294117,1.0588235294117647,117.76470588235294,0.029529411764705887,100.0,301,🔴 CRITICAL
Odisha,Gajapati,2025-12,264.0,5.0,269.0,0.07798165,16.0,109.0,564.0,2622.0,3186.0,0.25348148,19.0,2752.0,1535.0,4287.0,0.39031073,20.0,2025-12-01,27.678,1834.2487,0.318,0.574,264.0,10.385,-0.364,133.45,3.169,15.878,18.0,0.462,0.64,3,3,0.1896399721556662,0,Odisha,Gajapati,0.0,0.31845597104945716,0.001902587519025875,-0.3165533835304313,Child-Favored,Q2 (Low),45.736810982048574,Moderate,116.70588235294117,1.0588235294117647,117.76470588235294,0.029529411764705887,100.0,302,🔴 CRITICAL
Maharashtra,Gadchiroli,2025-12,642.0,2.0,644.0,0.14068027,15.0,147.0,479.0,8050.0,8529.0,0.65177727,16.0,6737.0,12034.0,18771.0,1.6587397,15.0,2025-12-01,42.326,6343.429,0.572,0.688,642.0,10.477,-0.336,580.85,7.176,29.102,15.0,-0.238,2.31,2,2,0.1260706375960478,0,Maharashtra,Gadchiroli,0.0,0.5721925133689839,0.0002483546504408295,-0.5719441587185431,Child-Favored,Q4 (Best),47.50084477296726,Moderate,261.3333333333333,2.4444444444444446,263.77777777777777,0.29600000000000004,100.0,303,🔴 CRITICAL
Karnataka,Gadag,2025-12,22.0,0.0,22.0,0.034736842,8.0,19.0,24.0,172.0,196.0,0.058285713,11.0,63.0,147.0,210.0,0.0579646,10.0,2025-12-01,17.652,26.514147,0.468,0.516,22.0,2.739,-0.672,13.53,3.66,9.13,10.0,-0.421,0.12,0,0,0.206018770835455,0,Karnataka,Gadag *,0.0,0.46808510638297873,0.0,-0.46808510638297873,Child-Favored,Q3 (Medium),55.5791974656811,High,254.55555555555554,1.1111111111111112,255.66666666666666,0.2605,100.0,304,🔴 CRITICAL
Karnataka,Gadag,2025-12,703.0,0.0,703.0,0.12284153,22.0,183.0,1007.0,4443.0,5450.0,0.29361203,24.0,2535.0,2020.0,4555.0,0.2936,23.0,2025-12-01,14.212,1235.428,0.411,0.455,703.0,3.601,-0.639,142.93,2.597,6.47,23.0,0.263,0.59,3,3,0.1965609556013867,0,Karnataka,Gadag,0.0,0.4108708357685564,0.0,-0.4108708357685564,Child-Favored,Q2 (Low),44.640221752903905,Moderate,254.55555555555554,1.1111111111111112,255.66666666666666,0.2605,100.0,305,🔴 CRITICAL
Punjab,Firozpur,2025-12,50.0,0.0,50.0,0.041081082,12.0,37.0,31.0,1401.0,1432.0,0.12319893,22.0,405.0,1089.0,1494.0,0.12940541,22.0,2025-12-01,57.373,80.018745,0.61,0.51,50.0,7.941,-0.762,51.33,17.085,29.294,19.0,0.667,0.25,0,0,0.1749603642612487,0,Punjab,Firozpur,0.0,0.6097560975609756,0.0,-0.6097560975609756,Child-Favored,Q4 (Best),27.97751847940866,Moderate,43.888888888888886,0.0,43.888888888888886,0.24866666666666667,100.0,306,🔴 CRITICAL
Uttar Pradesh,Firozabad,2025-12,1266.0,5.0,1271.0,0.22793296,24.0,179.0,1941.0,23181.0,25122.0,1.233303,28.0,8104.0,5580.0,13684.0,0.87527776,27.0,2025-12-01,30.508,9746.642,0.395,0.353,1266.0,6.396,-0.524,485.08,7.228,10.758,26.0,0.929,2.11,3,3,0.1046710529453832,0,Uttar Pradesh,Firozabad,0.0,0.3946384039900249,0.00021563807305817915,-0.39442276591696673,Child-Favored,Q2 (Low),32.636462513199575,Moderate,1352.888888888889,13.777777777777779,1366.6666666666667,0.16699999999999998,100.0,307,🔴 CRITICAL
Punjab,Ferozepur,2025-12,172.0,1.0,173.0,0.07051948,16.0,77.0,180.0,2992.0,3172.0,0.25076166,21.0,3383.0,2202.0,5585.0,0.47257218,20.0,2025-12-01,50.328,206.89853,0.487,0.638,172.0,19.555,-0.713,150.98,8.479,32.098,19.0,0.667,0.72,3,3,0.1751626193933967,0,Punjab,Ferozepur,0.0,0.48725212464589235,0.00033400133600534405,-0.486918123309887,Child-Favored,Q3 (Medium),33.904340021119324,Moderate,152.88888888888889,0.5555555555555556,153.44444444444446,0.2541111111111111,100.0,308,🔴 CRITICAL
Punjab,Fazilka,2025-12,298.0,5.0,303.0,0.11662651,10.0,83.0,264.0,3853.0,4117.0,0.51445735,12.0,4144.0,2590.0,6734.0,0.8827642,12.0,2025-12-01,35.694,723.96155,0.529,0.621,298.0,13.86,-0.656,310.03,6.853,22.151,11.0,0.0,1.4,2,2,0.1765541289853234,0,Punjab,Fazilka,0.0,0.5293072824156305,0.001295672454003628,-0.5280116099616269,Child-Favored,Q4 (Best),44.68074973600845,Moderate,211.22222222222223,1.1111111111111112,212.33333333333334,0.2604444444444444,100.0,309,🔴 CRITICAL
Uttar Pradesh,Fatehpur,2025-12,1397.0,6.0,1403.0,0.19859031,26.0,227.0,1745.0,22170.0,23915.0,1.1327753,27.0,7143.0,6405.0,13548.0,0.74054235,27.0,2025-12-01,26.683,7095.603,0.444,0.362,1397.0,5.109,-0.557,462.51,7.056,9.65,27.0,1.0,1.87,3,3,0.1035204875044072,0,Uttar Pradesh,Fatehpur,0.0,0.44447979637289214,0.0002705505704107859,-0.44420924580248133,Child-Favored,Q3 (Medium),28.6452903907075,Moderate,1345.3333333333333,25.0,1370.3333333333333,0.35911111111111116,100.0,310,🔴 CRITICAL
Punjab,Fatehgarh Sahib,2025-12,159.0,1.0,160.0,0.08015873,14.0,63.0,133.0,2125.0,2258.0,0.20744985,21.0,2627.0,2164.0,4791.0,0.4383523,21.0,2025-12-01,43.783,368.7497,0.543,0.68,159.0,16.419,-0.602,123.67,7.256,29.758,19.0,0.667,0.65,3,3,0.1780538721357981,0,Punjab,Fatehgarh Sahib,0.0,0.5426621160409556,0.0004701457451810061,-0.5421919702957746,Child-Favored,Q4 (Best),30.897001055966207,Moderate,115.0,1.4444444444444444,116.44444444444444,0.2664444444444445,100.0,311,🔴 CRITICAL
Assam,Golaghat,2025-12,535.0,3.0,538.0,0.1152349,20.0,149.0,383.0,4763.0,5146.0,0.32241246,24.0,2736.0,981.0,3717.0,0.29812968,24.0,2025-12-01,16.443,699.1497,0.582,0.419,535.0,5.104,-0.623,128.45,5.186,6.896,23.0,1.182,0.62,0,0,0.1985589453155341,0,Assam,Golaghat,0.0,0.5821545157780196,0.0006293266205160479,-0.5815251891575035,Child-Favored,Q4 (Best),21.420897571277724,Low,1064.888888888889,213.44444444444446,1278.3333333333333,0.0013333333333333346,100.0,312,🔴 CRITICAL
Jharkhand,Godda,2025-12,889.0,1.0,890.0,0.28137255,11.0,102.0,1082.0,8571.0,9653.0,0.9696885,13.0,4991.0,3378.0,8369.0,0.9995926,12.0,2025-12-01,20.227,3543.7756,0.451,0.464,889.0,5.608,-0.495,487.08,4.347,9.393,12.0,0.625,1.97,3,3,0.1734060853666864,0,Jharkhand,Godda,0.0,0.45081135902636915,0.00011664528169835531,-0.4506947137446708,Child-Favored,Q3 (Medium),35.59077085533263,Moderate,597.0,1.8888888888888888,598.8888888888889,0.16722222222222222,100.0,313,🔴 CRITICAL
Assam,Goalpara,2025-12,655.0,90.0,745.0,0.20612068,12.0,116.0,910.0,8066.0,8976.0,0.8203683,14.0,3241.0,2155.0,5396.0,0.5976289,14.0,2025-12-01,19.265,2406.0007,0.418,0.375,655.0,4.941,-0.653,350.54,5.208,7.233,13.0,0.273,1.42,0,0,0.1807794574348243,0,Assam,Goalpara,0.0,0.4182630906768838,0.011033468186833395,-0.4072296224900504,Child-Favored,Q2 (Low),44.25029567053854,Moderate,1011.2222222222222,88.55555555555556,1099.7777777777778,0.30244444444444446,100.0,314,🔴 CRITICAL
Jharkhand,Giridih,2025-12,2376.0,4.0,2380.0,0.40994653,19.0,187.0,2611.0,16955.0,19566.0,1.1974763,20.0,5881.0,4976.0,10857.0,0.7761419,20.0,2025-12-01,12.777,6530.0986,0.476,0.357,2376.0,2.474,-0.368,507.05,3.4,4.56,20.0,1.625,1.97,1,1,0.1125283342467425,0,Jharkhand,Giridih,0.0,0.47634322373696875,0.0002358490566037736,-0.47610737468036496,Child-Favored,Q3 (Medium),26.604762407602955,Moderate,1580.111111111111,9.11111111111111,1589.2222222222222,0.40355555555555556,100.0,315,🔴 CRITICAL
Gujarat,Gir Somnath,2025-12,456.0,17.0,473.0,0.11095588,16.0,136.0,401.0,2488.0,2889.0,0.23177058,18.0,5053.0,1209.0,6262.0,0.49729064,19.0,2025-12-01,19.306,887.4144,0.531,0.684,456.0,11.057,-0.463,169.46,2.92,13.211,18.0,0.118,0.73,0,0,0.196368525655988,0,Gujarat,Gir Somnath,0.0,0.5314685314685315,0.006783719074221868,-0.5246848123943096,Child-Favored,Q4 (Best),41.70159450897572,Moderate,594.4444444444445,41.44444444444444,635.8888888888889,0.09444444444444446,100.0,316,🔴 CRITICAL
Uttar Pradesh,Ghazipur,2025-12,1648.0,10.0,1658.0,0.14769444,41.0,360.0,2531.0,22149.0,24680.0,0.71598023,42.0,8684.0,7211.0,15895.0,0.5677298,42.0,2025-12-01,24.458,6087.2603,0.394,0.392,1648.0,5.266,-0.659,322.02,5.301,9.581,42.0,2.071,1.28,1,1,0.0983485549533031,0,Uttar Pradesh,Ghazipur,0.0,0.39425837320574164,0.0004512635379061372,-0.3938071096678355,Child-Favored,Q2 (Low),31.07480464625132,Moderate,1246.3333333333333,7.888888888888889,1254.2222222222222,0.2601111111111111,100.0,317,🔴 CRITICAL
Uttar Pradesh,Ghaziabad,2025-12,2112.0,14.0,2126.0,0.25420076,29.0,269.0,3062.0,40882.0,43944.0,1.6694582,33.0,8917.0,8316.0,17233.0,0.8780411,32.0,2025-12-01,28.762,15957.677,0.408,0.282,2112.0,4.22,-0.619,643.97,7.903,8.102,31.0,1.286,2.55,3,3,0.030247404738226,0,Uttar Pradesh,Ghaziabad,0.0,0.4081159420289855,0.0003423233978042399,-0.4077736186311812,Child-Favored,Q2 (Low),30.511151003167903,Moderate,2519.6666666666665,43.666666666666664,2563.3333333333335,0.2857777777777778,100.0,318,🔴 CRITICAL
Bihar,Gaya,2025-12,4440.0,39.0,4479.0,0.45683545,35.0,316.0,4657.0,32037.0,36694.0,1.2126025,41.0,8659.0,13261.0,21920.0,0.8893333,38.0,2025-12-01,13.083,8472.745,0.488,0.374,4440.0,1.95,-0.208,509.69,3.526,4.893,38.0,1.786,2.1,2,2,0.0064860474698326,0,Bihar,Gaya,0.0,0.48801934491096943,0.0012158244224833993,-0.486803520488486,Child-Favored,Q3 (Medium),26.014456177402323,Moderate,2996.222222222222,48.333333333333336,3044.5555555555557,0.40944444444444444,100.0,319,🔴 CRITICAL
Uttar Pradesh,Gautam Buddha Nagar,2025-12,1331.0,37.0,1368.0,0.23497327,25.0,187.0,2045.0,22967.0,25012.0,1.1442695,31.0,4653.0,3832.0,8485.0,0.5769831,30.0,2025-12-01,24.468,8679.097,0.394,0.253,1331.0,3.493,-0.568,385.02,6.812,6.198,29.0,1.143,1.72,0,0,0.1012738258615863,0,Uttar Pradesh,Gautam Buddha Nagar,0.0,0.3941368078175896,0.001608346011736579,-0.392528461805853,Child-Favored,Q2 (Low),31.075121436114046,Moderate,1832.0,63.7,1895.7,0.10980000000000001,100.0,320,🔴 CRITICAL
Chhattisgarh,Gaurela-pendra-marwahi,2025-12,19.0,1.0,20.0,0.051666666,3.0,12.0,167.0,892.0,1059.0,0.42675,3.0,156.0,76.0,232.0,0.111641794,3.0,2025-12-01,61.476,329.48596,0.102,0.18,19.0,7.8,-0.592,129.1,4.775,11.048,3.0,-0.333,0.54,0,0,0.1776803114105751,0,Chhattisgarh,Gaurela-pendra-marwahi,0.0,0.10160427807486631,0.0011185682326621924,-0.10048570984220412,Child-Favored,Q1 (Worst),73.50749736008449,High,15.0,0.5555555555555556,15.555555555555555,0.26755555555555555,100.0,321,🔴 CRITICAL
Chhattisgarh,Gariyaband,2025-12,285.0,0.0,285.0,0.09536842,16.0,95.0,519.0,7381.0,7900.0,0.5482974,28.0,8519.0,3480.0,11999.0,0.79237705,31.0,2025-12-01,69.577,2607.799,0.354,0.603,285.0,29.787,-0.455,261.83,9.169,41.955,25.0,3.333,1.34,3,3,0.1453600971944997,0,Chhattisgarh,Gariyaband,0.0,0.35403726708074534,0.0,-0.35403726708074534,Child-Favored,Q2 (Low),34.50412882787751,Moderate,170.66666666666666,0.6666666666666666,171.33333333333334,0.2827777777777778,100.0,322,🔴 CRITICAL
Uttarakhand,Garhwal,2025-12,4.0,0.0,4.0,0.03,2.0,4.0,3.0,147.0,150.0,0.07212121,15.0,7.0,134.0,141.0,0.07542373,19.0,2025-12-01,58.2,47.127487,0.5,0.483,4.0,1.4,-0.789,7.86,18.375,28.2,12.0,0.0,0.15,0,0,0.179590240096751,0,Uttarakhand,Garhwal,0.0,0.5,0.0,-0.5,Child-Favored,Q3 (Medium),46.84371700105597,Moderate,11.2,0.0,11.2,-0.3578,100.0,323,🔴 CRITICAL
Jharkhand,Garhwa,2025-12,69.0,0.0,69.0,0.11,3.0,20.0,10.0,642.0,652.0,0.27207792,4.0,48.0,673.0,721.0,0.31808218,7.0,2025-12-01,19.614,131.88757,0.862,0.525,69.0,0.686,-0.4,91.53,8.025,10.3,5.0,-0.25,0.59,0,0,0.1854973623167911,0,Jharkhand,Garhwa *,0.0,0.8625,0.0,-0.8625,Child-Favored,Q4 (Best),32.521351636747625,Moderate,357.72222222222223,0.8333333333333334,358.55555555555554,0.28633333333333333,100.0,324,🔴 CRITICAL
Jharkhand,Garhwa,2025-12,1104.0,1.0,1105.0,0.38268816,12.0,93.0,1066.0,9124.0,10190.0,1.141007,13.0,4837.0,5736.0,10573.0,1.3918775,13.0,2025-12-01,18.773,3240.0012,0.509,0.509,1104.0,4.377,-0.446,532.38,4.203,9.56,13.0,0.75,2.53,2,2,0.1638748498047705,0,Jharkhand,Garhwa,0.0,0.5085214187010594,0.00010957703265395574,-0.5084118416684055,Child-Favored,Q3 (Medium),30.1447096092925,Moderate,357.72222222222223,0.8333333333333334,358.55555555555554,0.28633333333333333,100.0,325,🔴 CRITICAL
Odisha,Ganjam,2025-12,75.0,0.0,75.0,0.040175438,28.0,57.0,129.0,1240.0,1369.0,0.08300766,43.0,364.0,734.0,1098.0,0.08307876,47.0,2025-12-01,32.461,10328.755,0.366,0.445,75.0,4.789,-0.959,20.73,6.049,14.447,39.0,7.0,0.17,2,2,0.1897812885753468,0,Orissa,Ganjam,0.0,0.36585365853658536,0.0,-0.36585365853658536,Child-Favored,Q2 (Low),32.72833157338965,Moderate,450.3888888888889,0.5,450.8888888888889,0.119,100.0,326,🔴 CRITICAL
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.032,3.0,3.0,1.0,4.0,0.03,3.0,2025-12-01,20.0,8.020806,0.0,0.19,0.0,3.0,-1.0,2.86,16.0,4.0,2.0,0.2,0.06,0,0,0.208528871803233,0,WESTBENGAL,HOOGHLY,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),66.63357972544878,High,294.6862745098039,6.705882352941177,301.3921568627451,0.032705882352941175,100.0,327,🔴 CRITICAL
West Bengal,Hooghly,2025-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.03631579,4.0,0.0,1.0,1.0,0.03,1.0,2025-12-01,24.0,8.717798,0.0,0.04,0.0,0.0,-1.0,4.0,23.0,1.0,2.0,0.5,0.07,0,0,0.2075191709393751,0,WEST BENGAL,HOOGHLY,0.0,0.0,0.0,0.0,Balanced,Q1 (Worst),60.76029567053855,High,294.6862745098039,6.705882352941177,301.3921568627451,0.032705882352941175,100.0,328,🔴 CRITICAL
Madhya Pradesh,Gwalior,2025-12,1869.0,57.0,1926.0,0.34071428,19.0,182.0,1960.0,11619.0,13579.0,0.84885657,21.0,9341.0,6326.0,15667.0,1.08875,21.0,2025-12-01,15.177,4491.072,0.488,0.536,1869.0,4.995,-0.482,471.71,3.049,8.13,20.0,1.1,1.94,0,0,0.1306020541277206,0,Madhya Pradesh,Gwalior,0.0,0.4879895561357702,0.004881390768176758,-0.4831081653675935,Child-Favored,Q3 (Medium),26.080791974656815,Moderate,1968.0,92.22222222222223,2060.222222222222,0.21233333333333335,100.0,329,🔴 CRITICAL
Haryana,Gurgaon,2025-12,898.0,44.0,942.0,0.15713541,28.0,192.0,1884.0,16479.0,18363.0,0.7740392,31.0,5584.0,3714.0,9298.0,0.49701494,30.0,2025-12-01,29.333,5593.7095,0.323,0.336,898.0,6.211,-0.464,307.34,5.937,9.86,30.0,2.444,1.27,2,2,0.1258871774173445,0,Haryana,Gurgaon,0.0,0.32267337405677327,0.002662793512466715,-0.32001058054430653,Child-Favored,Q2 (Low),34.77923970432946,Moderate,740.4444444444445,21.88888888888889,762.3333333333334,0.17066666666666666,100.0,330,🔴 CRITICAL
Punjab,Gurdaspur,2025-12,591.0,6.0,597.0,0.08777778,34.0,216.0,346.0,8235.0,8581.0,0.3264699,37.0,3738.0,6593.0,10331.0,0.43932718,38.0,2025-12-01,31.625,869.6275,0.63,0.546,591.0,6.314,-0.589,171.93,8.786,17.276,36.0,2.083,0.77,3,3,0.1617707376650537,0,Punjab,Gurdaspur,0.0,0.6300639658848614,0.0007279786459597186,-0.6293359872389016,Child-Favored,Q4 (Best),19.50184794086589,Low,554.8888888888889,14.0,568.8888888888889,0.34755555555555556,100.0,331,🔴 CRITICAL
Andhra Pradesh,Guntur,2025-12,2267.0,11.0,2278.0,0.09132576,106.0,792.0,4006.0,25994.0,30000.0,0.33761173,107.0,16537.0,13427.0,29964.0,0.40642828,108.0,2025-12-01,26.312,6922.7407,0.361,0.5,2267.0,7.291,-0.171,186.22,4.145,13.148,107.0,2.176,0.74,4,4,0.0269145092026694,0,Andhra Pradesh,Guntur,0.0,0.3613324832642652,0.00042297931246635393,-0.3609095039517988,Child-Favored,Q2 (Low),32.78353748680043,Moderate,1077.111111111111,3.888888888888889,1081.0,0.31433333333333335,100.0,332,🔴 CRITICAL
Madhya Pradesh,Guna,2025-12,1671.0,19.0,1690.0,0.38864285,18.0,140.0,741.0,6482.0,7223.0,0.5556086,19.0,4505.0,5577.0,10082.0,0.85759896,21.0,2025-12-01,10.234,2212.8271,0.692,0.583,1671.0,2.694,-0.522,293.31,2.694,5.962,19.0,1.0,1.41,2,2,0.1519652946586077,0,Madhya Pradesh,Guna,0.0,0.6924989639452963,0.002922177791448785,-0.6895767861538475,Child-Favored,Q4 (Best),15.724202745512148,Low,1082.7777777777778,7.333333333333333,1090.111111111111,0.27244444444444443,100.0,333,🔴 CRITICAL
Jharkhand,Gumla,2025-12,946.0,18.0,964.0,0.2107483,17.0,147.0,1377.0,12399.0,13776.0,0.9372152,22.0,5041.0,6189.0,11230.0,0.88754904,23.0,2025-12-01,25.913,4457.2827,0.407,0.449,946.0,5.323,-0.564,396.92,5.343,11.637,21.0,1.75,1.82,3,3,0.1585635485569542,0,Jharkhand,Gumla,0.0,0.4070567986230637,0.0014495087775809308,-0.4056072898454828,Child-Favored,Q2 (Low),30.470897571277717,Moderate,734.1111111111111,10.444444444444445,744.5555555555555,0.4928888888888889,100.0,334,🔴 CRITICAL
Karnataka,Gulbarga,2025-12,913.0,2.0,915.0,0.10024055,42.0,291.0,844.0,6457.0,7301.0,0.22558542,48.0,3269.0,6226.0,9495.0,0.3267201,50.0,2025-12-01,18.336,1875.7509,0.519,0.565,913.0,3.577,-0.34,119.12,3.674,10.366,47.0,1.526,0.55,3,3,0.1833612032242191,0,Karnataka,Gulbarga,0.0,0.5193401592718999,0.00030959752321981426,-0.5190305617486801,Child-Favored,Q3 (Medium),24.630865892291446,Low,483.6666666666667,0.3333333333333333,484.0,0.29555555555555557,100.0,335,🔴 CRITICAL
Uttar Pradesh,Gorakhpur,2025-12,2134.0,8.0,2142.0,0.19719198,41.0,349.0,3334.0,32958.0,36292.0,1.0396359,45.0,9073.0,11333.0,20406.0,0.7199562,43.0,2025-12-01,26.457,11143.706,0.39,0.36,2134.0,4.25,-0.587,436.14,6.028,9.522,43.0,2.143,1.76,0,0,0.0446317879333951,0,Uttar Pradesh,Gorakhpur,0.0,0.3901993051746206,0.000242666909333576,-0.38995663826528704,Child-Favored,Q2 (Low),31.33813093980993,Moderate,2171.5555555555557,47.22222222222222,2218.777777777778,0.3806666666666667,100.0,336,🔴 CRITICAL
Bihar,Gopalganj,2025-12,2054.0,8.0,2062.0,0.30168182,22.0,220.0,2044.0,22057.0,24101.0,1.2661726,22.0,5873.0,7894.0,13767.0,0.8361582,23.0,2025-12-01,18.356,5270.319,0.501,0.364,2054.0,2.858,-0.325,556.88,5.383,6.673,22.0,0.643,2.1,3,3,0.1073085217476407,0,Bihar,Gopalganj,0.0,0.5010978287387168,0.0003625487174839119,-0.5007352800212329,Child-Favored,Q3 (Medium),32.6714994720169,Moderate,1661.3333333333333,21.77777777777778,1683.111111111111,0.3002222222222222,100.0,337,🔴 CRITICAL
Maharashtra,Gondiya,2025-12,10.0,0.0,10.0,0.033333335,5.0,9.0,6.0,396.0,402.0,0.074093565,12.0,12.0,340.0,352.0,0.07289474,11.0,2025-12-01,68.545,199.70311,0.588,0.466,10.0,1.091,-0.474,26.0,23.294,32.0,9.0,-0.524,0.15,0,0,0.1653188173677641,0,Maharashtra,Gondiya *,0.0,0.5882352941176471,0.0,-0.5882352941176471,Child-Favored,Q4 (Best),53.251436114044346,High,226.23076923076923,0.46153846153846156,226.69230769230768,0.15923076923076923,100.0,338,🔴 CRITICAL
Maharashtra,Gondiya,2025-12,586.0,3.0,589.0,0.17163636,14.0,110.0,612.0,8372.0,8984.0,0.83238506,14.0,4946.0,6569.0,11515.0,1.2378666,14.0,2025-12-01,34.744,7770.701,0.489,0.562,586.0,8.426,-0.456,476.72,6.985,19.517,14.0,-0.286,2.07,2,2,0.1636763312793244,0,Maharashtra,Gondiya,0.0,0.48874061718098416,0.00035816618911174784,-0.4883824509918724,Child-Favored,Q3 (Medium),52.37065469904964,High,226.23076923076923,0.46153846153846156,226.69230769230768,0.15923076923076923,100.0,339,🔴 CRITICAL
Maharashtra,Gondia,2025-12,5.0,0.0,5.0,0.03,2.0,5.0,0.0,176.0,176.0,0.061555557,9.0,6.0,172.0,178.0,0.057604168,9.0,2025-12-01,59.0,113.51799,0.833,0.501,5.0,1.0,-0.545,16.86,29.333,29.667,7.0,-0.619,0.12,0,0,0.1500337621715182,0,Maharashtra,Gondia,0.0,0.8333333333333334,0.0,-0.8333333333333334,Child-Favored,Q4 (Best),42.59906019007392,Moderate,7.25,0.0,7.25,-0.13625,100.0,340,🔴 CRITICAL
Uttar Pradesh,Gonda,2025-12,1812.0,69.0,1881.0,0.21374558,33.0,283.0,1901.0,25697.0,27598.0,0.9612527,39.0,10901.0,6935.0,17836.0,0.78586066,36.0,2025-12-01,24.141,7791.7183,0.488,0.393,1812.0,6.013,-0.599,416.83,6.938,9.477,36.0,1.643,1.75,2,2,0.0932188097819727,0,Uttar Pradesh,Gonda,0.0,0.4878836833602585,0.002677843753638375,-0.4852058396066201,Child-Favored,Q3 (Medium),26.36476240760296,Moderate,1659.888888888889,36.44444444444444,1696.3333333333333,0.2751111111111111,100.0,341,🔴 CRITICAL
Tripura,Gomati,2025-12,148.0,0.0,148.0,0.084107146,8.0,56.0,455.0,1768.0,2223.0,0.3412857,9.0,1259.0,285.0,1544.0,0.284,8.0,2025-12-01,25.282,697.3194,0.245,0.41,148.0,8.45,-0.149,144.88,2.927,10.362,8.0,0.286,0.63,0,0,0.1921128039573759,0,Tripura,Gomati,0.0,0.24503311258278146,0.0,-0.24503311258278146,Child-Favored,Q1 (Worst),52.83090813093981,High,74.22222222222223,1.2222222222222223,75.44444444444444,0.3401111111111111,100.0,342,🔴 CRITICAL
Karnataka,Hasan,2025-12,249.0,0.0,249.0,0.04464706,46.0,170.0,123.0,2451.0,2574.0,0.083975285,49.0,372.0,1438.0,1810.0,0.07486275,49.0,2025-12-01,17.536,500.42282,0.668,0.413,249.0,1.488,-0.104,30.23,6.571,7.24,48.0,1.579,0.16,0,0,0.1856588115471954,0,Karnataka,Hasan,0.0,0.6675603217158177,0.0,-0.6675603217158177,Child-Favored,Q4 (Best),17.155522703273494,Low,110.33333333333333,0.0,110.33333333333333,0.3217777777777778,100.0,343,🔴 CRITICAL
